Location;Season;Sampling;Event number;Sample number;The number of sample;Image;FT-IR;Lost;Broken;diameter / mm;area / mm^2;estimated mass / µg;Color;Shape;Component;Remark;Product;Remark;Note
Ubon Ratchathani;Rainy Season;Accumulation Sampling;645;12;1;0645-0012.jpg;0645-0012-air-ATR.JDX;;;4,35;1,15;69,08;green;Fiber;PP;;Artificial Turf;Extrude type;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;645;17;1;0645-0017.jpg;0645-0017-air-ATR.JDX;;;1,72;1,34;50,74;transparent;Sheet;PP;;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;645;18;1;0645-0018.jpg;0645-0018-air-ATR.JDX;;;1,03;0,48;18,34;transparent;Sheet;PP;;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;645;19;1;0645-0019.jpg;0645-0019-air-ATR.JDX;;;0,81;0,22;-;transparent;Fragment;others;similar to PE;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;645;21;1;0645-0021.jpg;0645-0021-air-ATR.JDX;;;1,03;0,40;40,16;transparent;Sheet;PE;;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;645;24;1;0645-0024.jpg;0645-0024-air-ATR.JDX;;;2,16;1,92;72,92;transparent;Sheet;PP;;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;645;25;1;0645-0025.jpg;0645-0025-air-ATR.JDX;;;0,54;0,17;37,66;blue;Fragment;PE;;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;645;28;1;0645-0028.jpg;0645-0028-air-ATR.JDX;;;0,54;0,13;13,19;blue;Fragment;PP;;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;645;31;1;0645-0031.jpg;0645-0031-air-ATR.JDX;;;1,37;0,39;-;multicolor;Fragment;others;similar to PU, alkyd resin;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;645;32;1;0645-0032.jpg;0645-0032-air-ATR.JDX;;;0,65;0,13;-;orange;Fragment;Not Plastic;No similar plastics;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;645;33;1;0645-0033.jpg;0645-0033-air-ATR.JDX;;;1,12;0,28;-;brown;Fragment;others;cellulose;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;645;35;1;0645-0035.jpg;0645-0035-air-ATR.JDX;;;10,43;3,78;-;white;Fiber;others;similar to PU, alkyd resin;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;645;36;1;0645-0036.jpg;0645-0036-air-ATR.JDX;;;1,05;0,57;57,24;transparent;Sheet;PE;;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;645;37;1;0645-0037.jpg;0645-0037-air-ATR.JDX;;;0,84;0,32;-;white;Fragment;others;PS??;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;645;38;1;0645-0038.jpg;0645-0038-air-ATR.JDX;;;2,67;3,79;143,90;transparent;Sheet;PP;;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;645;39;1;0645-0039.jpg;0645-0039-air-ATR.JDX;;;0,60;0,13;-;transparent;Fragment;others;similar to PE;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;645;40;1;0645-0040.jpg;0645-0040-air-ATR.JDX;;;1,05;0,44;-;white;Fragment;Not Plastic;similar to PE;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;646;2;1;0646-0002.jpg;0646-0002-air-ATR.JDX;;;1,16;0,33;42,83;white;Fiber;PET;;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;646;5;1;0646-0005.jpg;0646-0005-air-ATR.JDX;;;2,31;0,16;-;brown;Fragment;others;similar to PE;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;646;6;1;0646-0006.jpg;0646-0006-air-ATR.JDX;;;1,96;0,07;-;blue;Fiber;Not Plastic;too weak intensity;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;647;1;1;0647-0001.jpg;0647-0001-air-ATR.JDX;;;5,05;14,17;-;yellow;Fragment;others;similar to CPE, PVC;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;647;10;1;0647-0010.jpg;0647-0010-air-ATR.JDX;;;2,35;1,34;303,38;white;Fragment;PE;;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;647;11;1;0647-0011.jpg;0647-0011-air-ATR.JDX;;;1,67;1,01;102,33;transparent;Sheet;PE;;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;647;12;1;0647-0012.jpg;0647-0012-air-ATR.JDX;;;0,98;0,16;36,92;black;Fragment;PE;;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;647;13;1;0647-0013.jpg;0647-0013-air-ATR.JDX;;;1,24;0,43;97,70;white;Fragment;PE;;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;647;14;1;0647-0014.jpg;0647-0014-air-ATR.JDX;;;1,27;0,97;-;orange;Fragment;Not Plastic;too weak intensity;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;647;16;1;0647-0016.jpg;0647-0016-air-ATR.JDX;;?;0,69;0,21;21,72;white;Fragment;PP;;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;647;20;1;0647-0020.jpg;0647-0020-air-ATR.JDX;;;7,51;2,17;278,42;blue;Fiber;PE;;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;647;21;1;0647-0021.jpg;0647-0021-air-ATR.JDX;;?;0,68;0,22;49,60;white;Fragment;PE;;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;647;22;1;0647-0022.jpg;0647-0022-air-ATR.JDX;;;6,49;2,56;328,38;white;Fiber;PET;;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;648;1;1;0648-0001.jpg;0648-0001-air-ATR.JDX;;?;1,13;0,64;-;yellow;Fragment;others;similar to CPE, PVC;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;648;2;1;0648-0002.jpg;0648-0002-air-ATR.JDX;;?;3,48;5,54;-;yellow;Fragment;others;similar to CPE, PVC;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;648;3;1;0648-0003.jpg;0648-0003-air-ATR.JDX;;?;3,24;4,64;-;yellow;Fragment;others;similar to CPE, PVC;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;648;4;1;0648-0004.jpg;0648-0004-air-ATR.JDX;;?;2,08;1,14;-;yellow;Fragment;others;similar to CPE, PVC;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;648;5;1;0648-0005.jpg;0648-0005-air-ATR.JDX;;?;2,30;2,25;-;yellow;Fragment;others;similar to CPE, PVC;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;648;6;1;0648-0006.jpg;0648-0006-air-ATR.JDX;;?;2,11;2,18;-;yellow;Fragment;others;similar to CPE, PVC;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;648;7;1;0648-0007.jpg;0648-0007-air-ATR.JDX;;?;1,77;1,09;-;yellow;Fragment;others;similar to CPE, PVC;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;648;8;1;0648-0008.jpg;0648-0008-air-ATR.JDX;;?;2,06;1,27;-;yellow;Fragment;others;similar to CPE, PVC;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;648;9;1;0648-0009.jpg;0648-0009-air-ATR.JDX;;?;1,46;0,80;-;yellow;Fragment;others;similar to CPE, PVC;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;648;10;1;0648-0010.jpg;0648-0010-air-ATR.JDX;;;2,41;2,60;-;yellow;Fragment;others;similar to CPE, PVC;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;648;11;1;0648-0011.jpg;0648-0011-air-ATR.JDX;;;1,36;0,60;-;yellow;Fragment;others;similar to CPE, PVC;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;648;12;1;0648-0012.jpg;0648-0012-air-ATR.JDX;;;0,93;0,50;-;yellow;Fragment;others;similar to CPE, PVC;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;648;13;1;0648-0013.jpg;0648-0013-air-ATR.JDX;;?;1,72;0,90;-;yellow;Fragment;others;similar to CPE, PVC;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;648;14;1;0648-0014.jpg;0648-0014-air-ATR.JDX;;?;5,53;5,08;-;yellow;Fragment;others;similar to CPE, PVC;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;648;15;1;0648-0015.jpg;0648-0015-air-ATR.JDX;;;6,11;3,31;424,50;white;Fiber;PET;;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;648;20;1;0648-0020.jpg;0648-0020-air-ATR.JDX;;;0,52;0,14;18,84;white;Fragment;PS;;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;648;24;1;0648-0024.jpg;0648-0024-air-ATR.JDX;;?;0,39;0,07;-;yellow;Fragment;others;similar to CPE, PVC;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;648;25;1;0648-0025.jpg;0648-0025-air-ATR.JDX;;;0,58;0,13;30,36;orange;Fragment;polychloroprene;;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;648;28;1;0648-0028.jpg;0648-0028-air-ATR.JDX;;;1,52;0,93;35,24;transparent;Sheet;PP;;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;648;29;1;0648-0029.jpg;0648-0029-air-ATR.JDX;;;0,76;0,28;5,07;white;Fragment;PS;;Styrofoam;PSP;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;648;30;1;0648-0030.jpg;0648-0030-air-ATR.JDX;;;0,54;0,15;-;orange;Fragment;Not Plastic;too weak intensity;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;648;31;1;0648-0031.jpg;0648-0031-air-ATR.JDX;;;1,04;0,29;-;orange;Fragment;Not Plastic;too weak intensity;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;648;32;1;0648-0032.jpg;0648-0032-air-ATR.JDX;;;0,53;0,12;-;orange;Fragment;others;similar to polychloroprene;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;648;33;1;0648-0033.jpg;0648-0033-air-ATR.JDX;;;1,19;0,63;-;transparent;Fragment;Not Plastic;protein;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;648;34;1;0648-0034.jpg;0648-0034-air-ATR.JDX;;?;0,59;0,10;10,71;transparent;Fragment;PP;;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;648;36;1;0648-0036.jpg;0648-0036-air-ATR.JDX;;;0,72;0,18;-;orange;Fragment;others;similar to PU;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;649;1;1;0649-0001.jpg;0649-0001-air-ATR.JDX;;;7,35;4,41;565,25;white;Fiber;PET;;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;649;2;1;0649-0002.jpg;0649-0002-air-ATR.JDX;;;0,61;0,15;-;transparent;Fragment;others;similar to PU, alkyd resin;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;649;7;1;0649-0007.jpg;0649-0007-air-ATR.JDX;;;1,32;0,45;57,89;white;Fiber;PET;;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;649;8;1;0649-0008.jpg;0649-0008-air-ATR.JDX;;;1,46;0,37;-;white;Fragment;Not Plastic;cellulose;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;649;11;1;0649-0011.jpg;0649-0011-air-ATR.JDX;;;0,79;0,32;32,47;white;Fragment;PP;;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;649;12;1;0649-0012.jpg;0649-0012-air-ATR.JDX;;;0,88;0,33;33,68;transparent;Sheet;PE;;;;
Ubon Ratchathani;Rainy Season;Accumulation Sampling;649;13;1;0649-0013.jpg;0649-0013-air-ATR.JDX;;;0,97;0,35;80,21;transparent;Fragment;PE;;;;
Chiang Rai;Rainy Season;Accumulation Sampling;670;1;1;0670-0001.jpg;0670-0001-air-ATR.JDX;;;7,69;8,28;496,52;white;Fiber;PP;;;;
Chiang Rai;Rainy Season;Accumulation Sampling;670;2;1;0670-0002.jpg;0670-0002-air-ATR.JDX;?;?;0,66;1,20;-;white;Fragment;Not Plastic;cellulose;;;
Chiang Rai;Rainy Season;Accumulation Sampling;670;3;1;0670-0003.jpg;0670-0003-air-ATR.JDX;;;0,96;1,92;-;transparent;Fragment;others;similar to PU, alkyd resin;;;
Chiang Rai;Rainy Season;Accumulation Sampling;670;4;1;0670-0004.jpg;0670-0004-air-ATR.JDX;;;0,36;0,96;98,11;blue;Fragment;PP;;;;
Chiang Rai;Rainy Season;Accumulation Sampling;670;6;1;-;-;;?;;;-;-;-;-;;;;
Chiang Rai;Rainy Season;Accumulation Sampling;670;8;1;0670-0008.jpg;0670-0008-air-ATR.JDX;;;0,47;0,92;209,12;transparent;Fragment;PE;??;;;
Chiang Rai;Rainy Season;Accumulation Sampling;670;9;1;0670-0009.jpg;0670-0009-air-ATR.JDX;;;0,23;2,17;130,08;transparent;Fiber;PP;;;;
Chiang Rai;Rainy Season;Accumulation Sampling;670;11;1;0670-0011.jpg;0670-0011-air-ATR.JDX;;;0,21;0,58;-;orange;Fragment;Not Plastic;inorganic matter;;;
Chiang Rai;Rainy Season;Accumulation Sampling;670;13;1;0670-0013.jpg;0670-0013-air-ATR.JDX;;;0,67;1,86;190,03;white;Fragment;PP;;;;
Chiang Rai;Rainy Season;Regional Sampling;671;5;1;0671-0005.jpg;0671-0005-air-ATR.JDX;;;20,13;10,67;640,24;white;Fiber;PP;;;;
Chiang Rai;Rainy Season;Regional Sampling;671;7;1;0671-0007.jpg;0671-0007-air-ATR.JDX;;;1,36;2,66;271,68;green;Fragment;PP;;;;
Chiang Rai;Rainy Season;Regional Sampling;671;8;1;0671-0008.jpg;0671-0008-air-ATR.JDX;;;0,99;2,16;220,95;white;Fragment;PP;;;;
Chiang Rai;Rainy Season;Regional Sampling;671;11;1;0671-0011.jpg;0671-0011-air-ATR.JDX;;;0,52;1,05;107,29;white;Fragment;PP;;;;
Chiang Rai;Rainy Season;Regional Sampling;671;12;1;0671-0012.jpg;0671-0012-air-ATR.JDX;?;?;0,29;0,86;87,98;white;Fragment;PP;;;;
Chiang Rai;Rainy Season;Regional Sampling;671;13;1;0671-0013.jpg;0671-0013-air-ATR.JDX;;;6,99;4,11;156,12;white;Sheet;PP;;;;
Chiang Rai;Rainy Season;Regional Sampling;671;15;1;0671-0015.jpg;0671-0015-air-ATR.JDX;;;0,32;1,91;114,56;blue;Fiber;PP;;;;
Chiang Rai;Rainy Season;Regional Sampling;671;17;1;0671-0017.jpg;0671-0017-air-ATR.JDX;;;1,15;1,74;66,27;transparent;Sheet;PP;;;;
Chiang Rai;Rainy Season;Regional Sampling;671;18;1;0671-0018.jpg;0671-0018-air-ATR.JDX;;;4,06;3,19;191,66;white;Fiber;PP;;;;
Chiang Rai;Rainy Season;Regional Sampling;671;19;1;0671-0019.jpg;0671-0019-air-ATR.JDX;;;5,23;4,20;538,21;transparent;Fiber;PE;;;;
Chiang Rai;Rainy Season;Regional Sampling;671;20;1;0671-0020.jpg;0671-0020-air-ATR.JDX;;;0,19;1,74;222,96;green;Fiber;PE;;Artificial Turf;Extrude type;
Chiang Rai;Rainy Season;Regional Sampling;671;21;1;0671-0021.jpg;0671-0021-air-ATR.JDX;?;?;0,14;0,59;59,99;green;Fragment;PP;;;;
Chiang Rai;Rainy Season;Regional Sampling;671;22;1;0671-0022.jpg;0671-0022-air-ATR.JDX;;;0,50;1,25;282,51;blue;Fragment;PE;;;;
Chiang Rai;Rainy Season;Regional Sampling;671;24;1;0671-0024.jpg;0671-0024-air-ATR.JDX;;;0,35;1,03;105,43;white;Fragment;PP;;;;
Chiang Rai;Rainy Season;Regional Sampling;671;26;1;0671-0026.jpg;0671-0026-air-ATR.JDX;;;0,81;1,35;-;brown;Fragment;others;similar to PE;;;
Chiang Rai;Rainy Season;Regional Sampling;671;29;1;0671-0029.jpg;0671-0029-air-ATR.JDX;;;13,53;9,91;2246,60;white;Fragment;PE;;;;
Chiang Rai;Rainy Season;Regional Sampling;671;30;1;0671-0030.jpg;0671-0030-air-ATR.JDX;;;4,97;13,18;-;brown;Fiber;others;similar to PE;;;
Chiang Rai;Rainy Season;Regional Sampling;671;31;1;0671-0031.jpg;0671-0031-air-ATR.JDX;;;0,49;2,46;327,80;transparent;Fragment;PS;;;;
Chiang Rai;Rainy Season;Regional Sampling;671;32;1;0671-0032.jpg;0671-0032-air-ATR.JDX;;;0,29;0,75;-;yellow;Fragment;others;similar to PE;;;
Chiang Rai;Rainy Season;Regional Sampling;671;33;1;0671-0033.jpg;0671-0033-air-ATR.JDX;;;2,46;2,41;545,64;white;Fragment;PE;;;;
Chiang Rai;Rainy Season;Regional Sampling;671;34;1;0671-0034.jpg;0671-0034-air-ATR.JDX;;;0,38;1,67;221,88;transparent;Fragment;PS;;;;
Chiang Rai;Rainy Season;Regional Sampling;671;35;1;0671-0035.jpg;0671-0035-air-ATR.JDX;;;1,28;3,26;124,00;transparent;Sheet;PP;;;;
Chiang Rai;Rainy Season;Regional Sampling;671;36;1;0671-0036.jpg;0671-0036-air-ATR.JDX;;;0,12;0,76;-;green;Fragment;others;similar to PE;;;
Chiang Rai;Rainy Season;Regional Sampling;671;37;1;0671-0037.jpg;0671-0037-air-ATR.JDX;?;?;0,14;1,21;-;blue;Fragment;Not Plastic;too weak intensity;;;
Chiang Rai;Rainy Season;Regional Sampling;671;38;1;-;-;;?;;;-;-;-;-;;;;
Chiang Rai;Rainy Season;Regional Sampling;671;39;1;0671-0039.jpg;0671-0039-air-ATR.JDX;;;0,67;1,52;153,90;transparent;Sheet;PE;;;;
Chiang Rai;Rainy Season;Regional Sampling;671;40;1;-;-;?;?;;;-;-;-;-;;;;
Chiang Rai;Rainy Season;Regional Sampling;671;41;1;0671-0041.jpg;0671-0041-air-ATR.JDX;;;0,62;1,55;352,08;transparent;Fragment;PE;??;;;
Chiang Rai;Rainy Season;Regional Sampling;672;1;1;0672-0001.jpg;0672-0001-air-ATR.JDX;;;1,24;2,04;-;green;Fragment;others;similar to PU, alkyd resin;;;
Chiang Rai;Rainy Season;Regional Sampling;672;2;1;0672-0002.jpg;0672-0002-air-ATR.JDX;?;?;2,71;3,13;-;blue;Fragment;others;similar to PU, alkyd resin;;;
Chiang Rai;Rainy Season;Regional Sampling;672;3;1;-;-;;?;;;-;-;-;-;;;;
Chiang Rai;Rainy Season;Regional Sampling;672;4;1;0672-0004.jpg;0672-0004-air-ATR.JDX;?;?;0,14;0,65;146,90;green;Fragment;PE;;;;
Chiang Rai;Rainy Season;Regional Sampling;672;5;1;0672-0005.jpg;0672-0005-air-ATR.JDX;;;0,18;0,84;189,60;red;Fragment;PE;;;;
Chiang Rai;Rainy Season;Regional Sampling;672;6;1;0672-0006.jpg;0672-0006-air-ATR.JDX;;;0,52;1,33;301,02;blue;Fragment;PE;;;;
Chiang Rai;Rainy Season;Regional Sampling;672;7;1;0672-0007.jpg;0672-0007-air-ATR.JDX;?;?;0,12;0,57;129,11;red;Fragment;PE;;;;
Chiang Rai;Rainy Season;Regional Sampling;672;8;1;0672-0008.jpg;0672-0008-air-ATR.JDX;;;0,32;1,25;-;blue;Fragment;others;similar to PU, alkyd resin;;;
Chiang Rai;Rainy Season;Regional Sampling;672;9;1;0672-0009.jpg;0672-0009-air-ATR.JDX;?;?;0,11;0,54;-;blue;Fragment;others;similar to PP;;;
Chiang Rai;Rainy Season;Regional Sampling;672;10;1;0672-0010.jpg;0672-0010-air-ATR.JDX;?;?;0,38;1,00;-;black;Fragment;Not Plastic;no distinct peaks;;;
Chiang Rai;Rainy Season;Regional Sampling;672;12;1;0672-0012.jpg;0672-0012-air-ATR.JDX;;;0,12;0,58;59,13;transparent;Sheet;PE;;;;
Chiang Rai;Rainy Season;Regional Sampling;672;14;1;0672-0014.jpg;0672-0014-air-ATR.JDX;;;0,32;1,34;-;blue;Fragment;others;similar to PU, alkyd resin;;;
Chiang Rai;Rainy Season;Regional Sampling;672;15;1;0672-0015.jpg;0672-0015-air-ATR.JDX;;;0,16;0,65;-;blue;Fragment;others;similar to PU, alkyd resin;;;
Chiang Rai;Rainy Season;Regional Sampling;672;16;1;0672-0016.jpg;0672-0016-air-ATR.JDX;?;?;0,03;0,29;29,28;blue;Fragment;PP;;;;
Chiang Rai;Rainy Season;Regional Sampling;672;18;1;0672-0018.jpg;0672-0018-air-ATR.JDX;;;1,25;1,87;-;black;Fragment;Not Plastic;too weak intensity;;;
Chiang Rai;Rainy Season;Regional Sampling;672;19;1;0672-0019.jpg;0672-0019-air-ATR.JDX;;;0,23;0,81;83,04;blue;Fragment;PP;;;;
Chiang Rai;Rainy Season;Regional Sampling;672;20;1;0672-0020.jpg;0672-0020-air-ATR.JDX;;;3,95;7,98;1810,35;transparent;Fragment;PE;;;;
Chiang Rai;Rainy Season;Regional Sampling;672;21;1;0672-0021.jpg;0672-0021-air-ATR.JDX;;;0,88;3,22;412,04;white;Fiber;PET;;;;
Chiang Rai;Rainy Season;Regional Sampling;672;22;1;0672-0022.jpg;0672-0022-air-ATR.JDX;;;0,48;2,87;-;white;Fiber;others;phenoxy resin;;;
Chiang Rai;Rainy Season;Regional Sampling;672;23;1;0672-0023.jpg;0672-0023-air-ATR.JDX;;;0,91;1,70;-;white;Fragment;others;similar to PE;;;
Chiang Rai;Rainy Season;Regional Sampling;672;24;1;0672-0024.jpg;0672-0024-air-ATR.JDX;;;0,32;2,83;363,09;white;Fiber;PET;;;;
Chiang Rai;Rainy Season;Regional Sampling;672;26;1;0672-0026.jpg;0672-0026-air-ATR.JDX;;;5,02;7,09;-;white;Fiber;Not Plastic;cellulose;;;
Chiang Rai;Rainy Season;Regional Sampling;672;29;1;0672-0029.jpg;0672-0029-air-ATR.JDX;;;0,03;0,35;-;black;Fragment;others;similar to PU;;;
Chiang Rai;Rainy Season;Regional Sampling;672;30;1;0672-0030.jpg;0672-0030-air-ATR.JDX;;;0,20;1,11;112,83;blue;Fragment;PP;;;;
Chiang Rai;Rainy Season;Regional Sampling;672;31;1;0672-0031.jpg;0672-0031-air-ATR.JDX;;;1,74;2,64;-;black;Sheet;others;similar to PU;;;
Chiang Rai;Rainy Season;Regional Sampling;672;32;1;0672-0032.jpg;0672-0032-air-ATR.JDX;;;0,35;1,00;226,82;black;Fragment;PE;;;;
Chiang Rai;Rainy Season;Regional Sampling;672;33;1;0672-0033.jpg;0672-0033-air-ATR.JDX;;;0,15;0,70;71,54;black;Fragment;PP;;;;
Chiang Rai;Rainy Season;Regional Sampling;672;34;1;0672-0034.jpg;0672-0034-air-ATR.JDX;;;0,33;1,52;-;brown;Fragment;Not Plastic;No similar plastics;;;
Chiang Rai;Rainy Season;Regional Sampling;672;36;1;0672-0036.jpg;0672-0036-air-ATR.JDX;;;0,19;0,73;166,33;green;Fragment;PE;;;;
Chiang Rai;Rainy Season;Regional Sampling;672;38;1;0672-0038.jpg;0672-0038-air-ATR.JDX;?;?;0,21;0,62;-;white;Fragment;Not Plastic;;;;
Chiang Rai;Rainy Season;Regional Sampling;672;39;1;0672-0039.jpg;0672-0039-air-ATR.JDX;;;0,34;5,98;-;black;Fiber;Not Plastic;;;;
Chiang Rai;Rainy Season;Regional Sampling;672;40;1;0672-0040.jpg;0672-0040-air-ATR.JDX;?;?;0,24;1,19;-;black;Fragment;Not Plastic;;;;
Chiang Rai;Rainy Season;Regional Sampling;672;41;1;0672-0041.jpg;0672-0041-air-ATR.JDX;;;0,34;3,67;470,02;white;Fiber;PET;;;;
Chiang Rai;Rainy Season;Regional Sampling;672;42;1;0672-0042.jpg;0672-0042-air-ATR.JDX;;;1,66;2,41;144,50;white;Fiber;PP;;;;
Chiang Rai;Rainy Season;Regional Sampling;672;43;1;0672-0043.jpg;0672-0043-air-ATR.JDX;;;0,31;1,10;248,87;black;Fragment;PE;;;;
Chiang Rai;Rainy Season;Regional Sampling;672;44;1;0672-0044.jpg;0672-0044-air-ATR.JDX;;;0,32;1,05;62,90;white;Fiber;PP;;;;
Chiang Rai;Rainy Season;Regional Sampling;672;45;1;0672-0045.jpg;0672-0045-air-ATR.JDX;;;0,33;1,03;61,63;white;Fiber;PP;;;;
Chiang Rai;Rainy Season;Accumulation Sampling;673;1;1;0673-0001.jpg;0673-0001-air-ATR.JDX;;;0,99;2,73;619,51;green;Fragment;PE;;;;
Chiang Rai;Rainy Season;Accumulation Sampling;673;2;1;0673-0002.jpg;0673-0002-air-ATR.JDX;;;0,56;1,22;276,40;blue;Fragment;PE;;;;
Chiang Rai;Rainy Season;Accumulation Sampling;673;3;1;0673-0003.jpg;0673-0003-air-ATR.JDX;;;4,69;3,47;351,10;transparent;Sheet;PE;;;;
Chiang Rai;Rainy Season;Accumulation Sampling;673;4;1;0673-0004.jpg;0673-0004-air-ATR.JDX;;;4,68;6,51;390,74;white;Fiber;PP;;;;
Chiang Rai;Rainy Season;Accumulation Sampling;673;5;1;0673-0005.jpg;0673-0005-air-ATR.JDX;;;6,21;3,81;386,19;transparent;Sheet;PE;;;;
Chiang Rai;Rainy Season;Accumulation Sampling;673;6;1;0673-0006.jpg;0673-0006-air-ATR.JDX;;;1,62;4,53;271,90;white;Fiber;PP;;;;
Chiang Rai;Rainy Season;Accumulation Sampling;673;7;1;0673-0007.jpg;0673-0007-air-ATR.JDX;;;0,70;3,44;-;white;Fragment;others;similar to PE;;;
Chiang Rai;Rainy Season;Accumulation Sampling;673;8;1;0673-0008.jpg;0673-0008-air-ATR.JDX;;;0,86;2,24;228,91;blue;Fragment;PP;;;;
Chiang Rai;Rainy Season;Accumulation Sampling;673;9;1;0673-0009.jpg;0673-0009-air-ATR.JDX;;;4,39;8,12;487,35;white;Fiber;PP;;;;
Chiang Rai;Rainy Season;Accumulation Sampling;673;10;1;0673-0010.jpg;0673-0010-air-ATR.JDX;;;0,79;1,68;380,64;green;Fragment;PE;;;;Similar to artificial turf
Chiang Rai;Rainy Season;Accumulation Sampling;673;11;1;0673-0011.jpg;0673-0011-air-ATR.JDX;;;0,44;2,71;613,89;red;Fragment;PE;;;;
Chiang Rai;Rainy Season;Accumulation Sampling;673;12;1;0673-0012.jpg;0673-0012-air-ATR.JDX;;;0,94;2,29;234,01;green;Fragment;PP;;;;Similar to artificial turf
Chiang Rai;Rainy Season;Accumulation Sampling;673;13;1;0673-0013.jpg;0673-0013-air-ATR.JDX;;;0,43;1,49;337,93;white;Fragment;PE;;;;
Chiang Rai;Rainy Season;Accumulation Sampling;673;14;1;0673-0014.jpg;0673-0014-air-ATR.JDX;;;1,04;6,64;398,33;multicolor;Fiber;PP;;;;
Chiang Rai;Rainy Season;Accumulation Sampling;673;15;1;0673-0015.jpg;0673-0015-air-ATR.JDX;?;?;2,51;2,88;-;white;Fragment;others;similar to PE;;;
Chiang Rai;Rainy Season;Accumulation Sampling;673;16;1;0673-0016.jpg;0673-0016-air-ATR.JDX;;;1,14;2,77;627,52;multicolor;Fragment;PE;;;;
Chiang Rai;Rainy Season;Accumulation Sampling;673;17;1;0673-0017.jpg;0673-0017-air-ATR.JDX;;;0,09;0,53;54,22;green;Fragment;PP;;Artificial Turf;Injection-molded type;
Chiang Rai;Rainy Season;Accumulation Sampling;673;18;1;0673-0018.jpg;0673-0018-air-ATR.JDX;;;1,34;6,35;380,75;white;Fiber;PP;;;;
Chiang Rai;Rainy Season;Accumulation Sampling;673;19;1;0673-0019.jpg;0673-0019-air-ATR.JDX;;;0,26;3,59;813,89;green;Fragment;PE;;;;Similar to artificial turf
Chiang Rai;Rainy Season;Accumulation Sampling;673;20;1;0673-0020.jpg;0673-0020-air-ATR.JDX;;;0,24;0,76;-;yellow;Fiber;others;similar to PE;;;
